"appid","percent","owners"
390870,0.62,35000
390880,0.52,150000
390890,0.94,10000
390910,0.81,75000
390920,0.84,10000
390930,0.84,10000
390940,0.64,10000
390970,0.58,350000
391000,0.93,10000
391030,0.88,10000
391040,0.84,350000
391070,0.39,350000
391100,0.67,10000
391120,0.47,10000
391140,0.94,10000
391160,0.78,35000
391170,0.89,35000
391180,0.76,35000
391190,1.0,10000
391210,0.83,10000
391220,0.93,3500000
391250,0.87,10000
391260,0.73,350000
391270,0.79,350000
391280,0.71,35000
391290,0.71,10000
391300,0.62,75000
391310,0.7,35000
391340,0.42,35000
391380,0.75,10000
391390,0.94,10000
391400,0.33,10000
391410,0.33,10000
391420,0.73,350000
391440,0.59,10000
391460,0.59,3500000
391490,0.89,35000
391510,0.94,10000
391520,0.6,10000
391540,0.96,3500000
391550,0.59,10000
391560,0.53,35000
391580,0.8,75000
391590,0.54,10000
391600,0.71,35000
391630,0.56,10000
391640,0.7,10000
391650,0.88,10000
391660,0.68,35000
391720,0.9,3500000
391730,0.87,150000
391740,0.44,150000
391780,0.52,350000
391820,0.46,35000
391910,0.6,10000
391960,0.78,10000
392000,0.81,10000
392020,0.92,35000
392030,0.94,10000
392040,0.68,10000
392070,0.85,10000
392080,0.77,10000
392100,1.0,10000
392110,0.8,750000
392120,0.48,10000
392160,0.67,150000
392190,0.74,10000
392260,0.78,10000
392280,0.63,35000
392290,1.0,10000
392330,0.89,10000
392370,0.8,10000
392410,0.7,35000
392450,0.88,150000
392470,0.83,35000
392580,0.75,35000
392600,0.96,10000
392610,0.95,10000
392620,0.82,10000
392680,0.74,10000
392690,0.83,10000
392720,0.92,10000
392730,0.7,10000
392780,0.74,10000
392820,0.49,75000
392890,0.13,10000
392920,0.82,10000
392930,0.51,10000
392940,0.83,35000
392950,0.9,150000
392970,0.91,10000
393080,0.51,35000
393150,0.72,35000
393170,0.96,10000
393190,0.98,10000
393200,0.84,35000
393220,0.89,10000
393240,0.6,10000
393290,0.19,10000
393350,0.83,10000
393380,0.8,750000
393390,0.45,10000
393410,0.6,350000
393420,0.74,750000
393430,0.84,150000
393460,0.56,35000
393520,0.89,75000
393530,0.66,350000
393540,0.67,10000
393550,0.72,10000
393600,0.76,10000
393610,0.8,35000
393660,0.6,35000
393750,0.65,10000
393770,0.38,10000
393790,0.69,35000
393820,0.4,10000
393860,0.65,10000
393920,0.5,10000
393930,0.65,150000
393950,0.42,10000
393980,0.77,75000
394010,0.25,10000
394030,1.0,10000
394120,0.4,150000
394130,0.94,75000
394140,0.82,35000
394160,0.84,75000
394220,0.82,35000
394230,0.62,750000
394260,0.72,10000
394270,0.83,10000
394280,0.59,35000
394290,0.92,10000
394310,0.78,750000
394360,0.87,1500000
394390,0.89,10000
394430,0.95,10000
394450,0.65,35000
394480,0.55,10000
394490,0.3,10000
394510,0.91,750000
394540,0.77,350000
394550,0.9,10000
394600,0.73,35000
394680,0.89,75000
394690,0.84,350000
394700,0.85,35000
394720,0.45,35000
394760,0.73,150000
394770,0.4,10000
394840,0.37,10000
394850,0.8,10000
394870,0.72,150000
394950,1.0,10000
394970,0.95,150000
394990,0.33,10000
395100,0.92,10000
395140,0.9,35000
395160,0.71,35000
395170,0.94,3500000
395190,1.0,10000
395200,0.77,150000
395250,0.6,10000
395270,0.74,35000
395300,0.5,10000
395350,0.63,10000
395380,0.64,75000
395400,0.49,10000
395420,0.73,35000
395470,0.72,10000
395480,0.75,10000
395500,0.85,10000
395520,0.88,350000
395550,1.0,10000
395560,0.45,35000
395570,0.71,350000
395580,0.82,10000
395600,0.68,10000
395620,0.81,10000
395850,0.83,10000
395860,0.82,10000
395880,0.67,10000
395900,0.64,35000
395910,0.19,10000
395920,0.58,10000
395930,0.94,10000
395940,0.4,10000
395960,0.78,10000
396010,0.75,10000
396030,0.7,75000
396060,0.89,75000
396090,0.73,35000
396230,0.83,10000
396260,0.91,10000
396280,0.84,75000
396310,0.87,10000
396320,0.68,10000
396350,0.95,35000
396360,0.67,75000
396480,0.8,150000
396530,0.22,75000
396560,0.67,10000
396590,0.74,10000
396610,0.13,10000
396640,0.91,10000
396650,0.96,35000
396660,0.78,35000
396680,0.75,10000
396710,0.94,35000
396730,0.36,10000
396750,0.79,350000
396790,0.79,150000
396800,0.88,35000
396820,0.56,10000
396850,0.44,75000
396860,0.86,10000
396870,0.7,10000
396890,0.84,10000
396900,0.9,75000
396930,0.68,10000
397020,0.29,10000
397040,0.47,150000
397060,0.84,750000
397090,0.81,10000
397100,0.76,350000
397160,0.84,35000
397180,0.81,10000
397190,0.75,10000
397200,0.42,10000
397210,0.81,10000
397240,0.67,10000
397270,0.93,75000
397310,0.78,10000
397320,0.32,10000
397330,0.84,35000
397340,0.91,750000
397350,0.95,35000
397360,0.36,10000
397390,0.72,35000
397400,0.95,10000
397430,0.93,75000
397440,0.82,35000
397460,0.94,350000
397500,0.75,350000
397570,0.83,35000
397580,0.31,35000
397600,1.0,10000
397640,0.7,10000
397660,0.58,10000
397690,0.81,75000
397700,0.21,75000
397720,0.61,75000
397730,0.52,10000
397740,0.98,35000
397750,0.82,10000
397760,0.01,10000
397770,0.75,35000
397780,0.82,10000
397800,0.33,10000
397810,0.26,10000
397820,0.55,10000
397830,0.17,10000
397840,0.54,10000
397850,0.88,10000
397860,0.89,10000
397870,0.57,35000
397900,0.64,1500000
397940,0.76,35000
397950,0.9,350000
397960,0.8,10000
397970,0.73,10000
397980,0.53,350000
397990,0.87,35000
398000,0.99,35000
398020,0.53,10000
398030,0.93,35000
398070,0.69,10000
398100,0.8,35000
398110,0.43,10000
398120,0.39,10000
398140,0.73,10000
398150,0.6,35000
398170,0.81,10000
398180,0.68,35000
398250,1.0,10000
398260,0.75,10000
398450,0.81,75000
398460,0.92,10000
398480,0.64,10000
398530,0.55,10000
398620,0.85,35000
398640,0.51,10000
398670,0.47,10000
398680,0.68,150000
398710,0.94,350000
398810,0.79,10000
398830,0.58,35000
398840,0.57,150000
398850,0.96,350000
398890,0.8,10000
398900,1.0,10000
398920,0.77,10000
398930,0.69,10000
398940,0.82,10000
398960,0.74,10000
398980,0.9,10000
399000,0.7,35000
399040,0.84,10000
399070,0.86,10000
399090,0.17,10000
399100,0.34,35000
399120,0.6,35000
399130,0.48,10000
399140,0.9,10000
399180,0.5,10000
399230,0.21,75000
399240,0.8,10000
399260,0.71,10000
399420,0.71,10000
399430,0.62,350000
399520,0.81,75000
399530,0.83,10000
399600,0.97,10000
399640,0.94,10000
399670,0.87,150000
399780,0.89,75000
399790,0.49,350000
399810,0.74,75000
399820,0.82,75000
399880,0.88,10000
399890,0.78,75000
399900,0.6,10000
399910,0.93,35000
399920,0.62,10000
400020,0.81,35000
400030,0.54,150000
400080,0.5,10000
400110,0.67,350000
400130,0.67,10000
400160,0.91,35000
400170,0.72,350000
400180,0.8,350000
400200,0.65,10000
400220,0.77,10000
400230,0.5,10000
400240,0.62,750000
400250,0.59,750000
400280,0.89,10000
400350,0.7,10000
400360,0.67,10000
400370,0.66,150000
400380,0.42,35000
400410,0.54,10000
400450,0.78,35000
400470,0.66,10000
400500,0.43,10000
400510,0.52,35000
400570,1.0,10000
400580,0.94,35000
400630,0.95,350000
400660,0.89,35000
400710,0.85,10000
400740,0.44,150000
400790,0.86,35000
400800,0.71,35000
400880,0.27,10000
400910,0.97,150000
400940,0.76,35000
401090,0.78,10000
401120,0.88,35000
401170,0.8,10000
401190,0.64,150000
401200,1.0,10000
401210,0.4,10000
401250,0.49,10000
401280,1.0,10000
401290,0.92,10000
401330,0.66,10000
401360,0.77,35000
401420,0.6,35000
401510,0.93,10000
401550,1.0,10000
401560,0.35,10000
401680,0.9,150000
401690,0.61,10000
401710,0.76,75000
401800,0.78,10000
401810,0.91,35000
401820,0.73,10000
401840,0.81,35000
401890,0.72,10000
401910,0.94,10000
401970,0.65,10000
402020,0.7,150000
402030,0.68,35000
402040,0.79,35000
402060,0.72,10000
402120,0.84,35000
402130,0.51,150000
402150,0.76,10000
402160,0.56,10000
402170,0.44,35000
402180,0.86,350000
402190,0.46,10000
402210,0.78,10000
402220,0.5,75000
402260,0.82,35000
402300,0.68,10000
402310,0.82,35000
402330,0.91,75000
402340,0.9,10000
402390,0.55,750000
402430,0.92,150000
402530,0.94,75000
402560,0.56,350000
402570,0.82,750000
402620,0.96,35000
402670,0.45,10000
402710,0.67,350000
402750,0.7,35000
402800,0.49,10000
402840,0.84,350000
402850,0.62,35000
402880,0.79,10000
402890,0.63,150000
402910,0.2,10000
402940,0.67,10000
402970,1.0,10000
402980,0.6,35000
403010,0.43,10000
403030,1.0,10000
403070,0.9,10000
403090,0.96,10000
403100,0.78,10000
403120,0.72,75000
403180,0.81,35000
403190,0.77,350000
403200,0.31,10000
403230,0.84,10000
403270,0.95,10000
403290,0.64,75000
403300,0.43,10000
403390,0.58,35000
403400,0.8,75000
403410,0.76,35000
403430,0.85,75000
403440,0.67,10000
403460,0.75,10000
403510,0.8,75000
403560,0.36,350000
403570,0.7,350000
403590,0.37,10000
403640,0.81,1500000
403660,0.52,10000
403670,0.77,35000
403680,0.43,10000
403700,0.87,10000
403740,0.62,150000
403780,0.95,10000
403830,0.94,35000
403850,0.69,10000
403860,0.39,35000
403880,0.56,10000
403900,0.44,350000
403940,0.82,35000
403950,0.91,75000
403970,0.75,150000
403980,0.24,75000
404030,0.95,10000
404040,0.89,35000
404050,0.69,35000
404070,0.58,10000
404080,0.45,10000
404100,0.83,10000
404150,0.59,10000
404170,0.91,10000
404180,0.83,35000
404200,0.8,35000
404270,0.9,10000
404390,0.87,10000
404400,0.83,10000
404410,0.9,750000
404420,0.65,10000
404460,0.86,10000
404480,0.93,150000
404510,0.85,10000
404530,0.85,35000
404540,0.88,350000
404550,0.78,10000
404580,0.69,75000
404590,0.57,150000
404620,0.77,75000
404630,0.59,35000
404640,0.51,75000
404660,0.69,35000
404680,0.89,150000
404690,0.75,35000
404700,0.83,75000
404750,0.69,10000
404770,0.63,75000
404790,0.97,350000
404820,0.9,10000
404850,0.76,35000
404860,0.78,10000
404890,0.45,10000
404960,0.72,10000
405000,0.87,10000
405010,0.88,35000
405070,0.4,10000
405180,0.63,35000
405190,0.24,10000
405240,0.63,10000
405290,0.93,35000
405310,0.83,350000
405340,0.62,10000
405370,0.66,35000
405440,0.5,35000
405480,0.58,10000
405500,0.45,150000
405530,0.94,10000
405540,0.83,10000
405550,0.88,10000
405610,0.52,150000
405640,0.96,350000
405650,0.81,35000
405670,0.79,10000
405710,0.74,75000
405720,0.75,75000
405760,0.71,10000
405780,0.75,35000
405810,0.33,10000
405820,0.96,75000
405830,0.94,75000
405900,0.88,350000
405950,0.93,75000
405970,0.79,35000
405980,0.6,150000
406080,0.57,35000
406090,0.71,350000
406110,0.74,35000
406120,0.63,10000
406130,0.81,35000
406150,0.95,350000
406170,0.59,10000
406220,0.82,10000
406280,0.44,10000
406290,0.86,75000
406300,0.77,10000
406310,0.64,35000
406350,0.86,10000
406400,0.67,35000
406410,0.5,10000
406550,0.98,10000
406650,0.79,10000
406670,0.56,10000
406690,1.0,10000
406720,0.62,35000
406730,0.55,75000
406760,0.5,10000
406780,0.88,10000
406850,0.84,35000
406860,0.84,10000
406870,0.95,150000
406920,0.97,10000
406930,0.47,10000
406940,0.71,35000
406970,0.8,75000
407000,0.38,35000
407020,0.79,10000
407050,0.7,10000
407060,0.8,150000
407100,1.0,10000
407110,0.88,10000
407120,0.71,350000
407150,0.5,10000
407190,0.51,35000
407230,0.69,350000
407290,0.74,10000
407300,0.8,75000
407310,0.97,35000
407320,0.97,10000
407330,0.92,150000
407340,0.96,10000
407380,0.97,10000
407420,0.48,10000
407560,0.69,150000
407600,0.52,10000
407620,0.45,35000
407630,0.85,10000
407680,0.61,35000
407690,0.42,10000
407700,0.27,10000
407710,0.66,10000
407720,0.47,35000
407780,0.89,10000
407810,0.81,150000
407830,0.29,10000
407840,0.56,350000
407880,0.94,10000
407900,0.98,150000
407940,0.95,35000
407980,0.74,150000
408000,0.8,10000
408030,0.92,10000
408110,0.83,75000
408170,1.0,10000
408240,1.0,10000
408250,0.66,10000
408280,0.86,35000
408340,0.91,10000
408400,0.82,10000
408410,0.93,75000
408440,0.22,10000
408520,0.92,35000
408640,0.58,10000
408650,0.91,10000
408740,0.51,35000
408750,0.83,10000
408760,0.6,75000
408770,0.71,35000
408860,0.57,10000
408880,0.6,10000
408900,0.8,10000
408930,0.46,150000
408960,0.78,10000
408990,0.49,35000
409000,0.65,35000
409040,0.67,10000
409070,0.74,10000
409090,0.7,10000
409100,0.85,75000
409130,0.54,10000
409160,0.94,750000
409170,0.59,10000
409280,0.44,10000
409290,0.64,10000
409320,0.67,10000
409340,0.67,10000
409360,0.65,10000
409370,0.54,10000
409380,0.84,75000
409390,0.74,10000
409410,0.6,10000
409420,0.37,75000
409440,0.86,35000
409450,0.85,35000
409460,0.68,10000
409490,0.64,10000
409510,0.31,350000
409520,0.63,10000
409560,0.81,10000
409580,0.5,10000
409590,0.63,35000
409600,0.69,75000
409610,1.0,10000
409630,0.48,10000
409660,0.91,35000
409670,0.93,150000
409690,0.9,150000
409710,0.63,3500000
409720,0.5,3500000
409850,0.8,35000
409870,0.91,35000
409890,0.7,35000
409910,0.81,10000
409920,0.94,10000
410000,0.85,10000
410040,0.2,10000
410050,0.56,10000
410110,0.85,750000
410120,0.74,10000
410130,0.65,10000
410150,0.92,10000
410210,0.32,350000
410290,0.81,10000
410320,0.94,350000
410330,0.7,10000
410340,0.87,75000
410370,0.89,10000
410380,0.65,350000
410390,0.63,35000
410430,0.75,35000
410440,0.83,10000
410470,0.75,10000
410490,0.47,10000
410540,0.56,10000
410550,0.7,10000
410570,0.82,10000
410670,0.88,75000
410710,0.89,350000
410770,0.71,10000
410820,0.94,75000
410830,0.87,10000
410840,0.78,35000
410850,0.68,75000
410890,0.97,35000
410900,0.79,350000
410910,0.85,10000
410970,0.88,75000
410980,0.96,75000
410990,0.43,150000
411000,0.86,75000
411060,0.87,10000
411070,0.6,10000
411080,0.79,35000
411120,0.86,75000
411130,0.59,10000
411300,0.75,750000
411310,0.89,35000
411320,0.9,10000
411330,0.69,35000
411370,0.91,75000
411390,0.88,10000
411480,0.54,150000
411520,0.5,10000
411530,0.8,10000
411540,0.66,10000
411560,0.85,150000
411570,0.9,10000
411590,0.83,10000
411600,0.64,10000
411610,0.89,10000
411620,0.61,10000
411630,0.5,10000
411680,0.85,10000
411690,0.74,10000
411720,0.89,10000
411740,0.81,75000
411750,0.79,10000
411760,0.85,35000
411820,0.92,75000
411830,0.95,150000
411860,0.5,35000
411870,1.0,10000
411880,0.97,10000
411960,0.98,75000
411970,0.97,10000
411980,0.98,10000
412010,0.62,10000
412050,0.85,35000
412130,0.62,150000
412140,0.89,150000
412150,0.86,75000
412170,0.76,350000
412210,0.48,350000
412230,0.78,10000
412270,0.87,10000
412290,0.33,150000
412310,0.71,35000
412360,0.83,10000
412370,0.63,10000
412380,0.64,10000
412400,0.2,350000
412410,0.58,10000
412440,0.5,10000
412450,0.6,35000
412460,0.53,10000
412470,0.55,350000
412480,0.95,10000
412490,0.61,10000
412520,0.79,75000
412530,0.91,10000
412540,0.73,10000
412560,0.0,10000
412600,0.44,750000
412620,0.93,10000
412640,0.67,10000
412660,0.81,10000
412670,0.97,10000
412730,0.36,35000
412740,0.83,150000
412760,1.0,10000
412770,0.85,35000
412790,0.74,35000
412830,0.98,150000
412880,0.66,150000
412930,0.93,10000
412970,0.6,10000
413030,0.59,10000
413040,0.6,10000
413150,0.97,3500000
413350,0.0,10000
413410,0.97,350000
413420,0.97,350000
413470,0.69,10000
413480,0.82,10000
413490,0.55,10000
413500,0.88,10000
413510,0.59,10000
413540,1.0,35000
413580,1.0,10000
413620,0.35,10000
413680,0.69,35000
413700,0.95,10000
413710,0.59,75000
413740,0.55,10000
413760,0.41,10000
413830,0.63,10000
413870,0.93,10000
414060,0.5,10000
414070,0.59,350000
414080,0.72,75000
414090,0.65,10000
414120,0.9,35000
414140,0.2,10000
414190,0.8,35000
414260,0.74,10000
414290,0.85,750000
414330,0.33,10000
414340,0.92,750000
414370,0.93,10000
414470,0.59,10000
414490,0.97,10000
414500,0.08,10000
414510,0.86,35000
414530,0.57,750000
414550,0.62,10000
414580,0.33,350000
414660,0.86,75000
414700,0.87,750000
414720,0.85,75000
414730,0.67,150000
414740,0.52,35000
414760,0.94,10000
414770,0.33,10000
414810,0.89,10000
414870,0.83,35000
414920,0.78,35000
414950,0.72,75000
415000,1.0,10000
415030,0.78,75000
415080,0.4,10000
415090,0.91,10000
415150,0.81,35000
415170,0.96,35000
415180,0.94,10000
415200,0.9,350000
415240,0.78,10000
415270,0.81,150000
415300,0.75,10000
415330,0.8,10000
415350,0.9,75000
415390,0.82,10000
415400,0.84,10000
415420,0.93,35000
415480,0.82,75000
415530,0.83,10000
415590,0.66,75000
415600,0.75,10000
415610,0.94,35000
415660,0.61,350000
415670,0.93,10000
415740,0.8,35000
415830,0.88,75000
415840,0.65,75000
415850,0.84,10000
415860,0.49,350000
415880,0.74,35000
415890,0.59,10000
415900,1.0,10000
415910,0.88,10000
415920,0.97,10000
415950,0.55,10000
415960,0.76,350000
415980,0.75,10000
415990,0.84,10000
416000,0.95,10000
416020,0.41,10000
416030,0.57,35000
416040,0.42,150000
416070,0.5,10000
416080,0.65,150000
416090,0.67,10000
416110,0.88,10000
416120,1.0,10000
416140,0.37,10000
416160,0.33,10000
416170,0.33,75000
416180,0.89,10000
416190,0.78,10000
416200,0.54,35000
416210,0.74,75000
416240,0.91,10000
416250,0.79,10000
416290,0.46,35000
416310,0.6,35000
416320,0.86,35000
416330,0.45,10000
416340,0.79,10000
416350,0.46,35000
416360,0.96,10000
416370,0.56,35000
416380,0.77,10000
416390,0.5,10000
416430,0.56,10000
416450,0.63,150000
416530,0.9,10000
416550,0.91,10000
416590,0.8,150000
416600,0.91,75000
416610,0.65,75000
416630,0.46,35000
416640,0.8,10000
416670,0.54,75000
416680,0.93,150000
416690,0.91,150000
416700,0.79,10000
416720,0.59,10000
416760,0.61,10000
416770,0.92,35000
416790,0.9,35000
416800,0.7,10000
416830,0.89,10000
416840,0.8,10000
416850,0.75,10000
416870,0.96,10000
417060,0.71,10000
417110,0.68,35000
417150,0.74,10000
417200,0.71,10000
417290,0.92,150000
417310,0.67,10000
417350,0.1,10000
417400,0.82,10000
417410,0.95,10000
417430,0.65,150000
417480,0.68,10000
417750,0.77,10000
417840,0.17,10000
417860,0.89,1500000
417880,0.69,35000
417890,0.82,350000
417900,0.96,10000
417910,0.57,350000
417920,0.48,10000
417980,0.83,10000
417990,0.8,10000
418030,0.7,150000
418040,0.92,35000
418050,0.7,10000
418060,0.68,35000
418070,0.91,750000
418120,0.82,35000
418150,0.82,10000
418160,0.84,150000
418170,0.75,10000
418180,0.71,150000
418190,0.94,35000
418210,0.9,10000
418240,0.96,750000
418250,0.71,35000
418260,0.5,10000
418270,0.72,10000
418280,0.28,35000
418300,0.85,35000
418310,0.56,35000
418340,0.83,350000
418360,0.86,35000
418370,0.92,750000
418430,0.35,10000
418440,0.9,35000
418460,0.78,750000
418520,0.98,35000
418610,0.51,150000
418620,0.92,10000
